location,Basel,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697,283.697
variable,Temperature,Precipitation Total,Relative Humidity,Wind Speed,Wind Direction
unit,°C,mm,%,km/h,°
level,2 m elevation corrected,sfc,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20220807T1500,28.65053,0.0,39.0,14.471821,84.289406
20220807T1600,28.770529,0.0,37.0,15.273505,81.869896
20220807T1700,28.670528,0.0,37.0,15.39184,79.2157
20220807T1800,28.280529,0.0,37.0,14.618837,80.07375
20220807T1900,27.47053,0.0,39.0,10.440001,89.99999
20220807T2000,25.97053,0.0,44.0,8.64,89.99999
20220807T2100,24.000528,0.0,53.0,6.130579,93.366455
20220807T2200,21.81053,0.0,60.0,6.28713,76.75948
20220807T2300,19.87053,0.0,65.0,3.0758414,69.443954
20220808T0000,17.95053,0.0,61.0,5.1544156,282.09476
20220808T0100,16.80053,0.0,47.0,6.849467,266.9872
20220808T0200,16.110529,0.0,48.0,5.04,270.0
20220808T0300,15.080529,0.0,53.0,5.1544156,257.90524
20220808T0400,14.770529,0.0,55.0,4.379589,260.5377
20220808T0500,14.420529,0.0,55.0,3.319036,282.5288
20220808T0600,14.310529,0.0,56.0,2.6208394,285.9454
20220808T0700,15.310529,0.0,55.0,4.0249224,280.30487
20220808T0800,17.15053,0.0,50.0,3.5455887,293.9625
20220808T0900,19.20053,0.0,45.0,4.8965297,323.97263
20220808T1000,21.750528,0.0,40.0,5.154415,335.22485
20220808T1100,24.46053,0.0,37.0,5.4119864,356.18594
20220808T1200,26.64053,0.0,35.0,5.315336,61.699234
20220808T1300,28.340528,0.0,31.0,14.458382,71.113914
20220808T1400,29.020529,0.0,30.0,14.494192,75.61861
20220808T1500,29.420528,0.0,29.0,14.264361,79.82449
20220808T1600,29.47053,0.0,29.0,15.119999,89.99999
20220808T1700,29.21053,0.0,30.0,15.856356,92.602554
20220808T1800,28.62053,0.0,31.0,16.343367,97.59464
20220808T1900,27.70053,0.0,34.0,12.074766,100.30484
20220808T2000,26.06053,0.0,38.0,10.464798,93.945175
20220808T2100,24.030529,0.0,44.0,8.707238,97.125015
20220808T2200,21.260529,0.0,53.0,7.9526596,84.805565
20220808T2300,19.21053,0.0,59.0,5.4477882,97.59464
20220809T0000,18.82053,0.0,57.0,5.154415,114.77514
20220809T0100,18.160528,0.0,56.0,4.6800003,112.61986
20220809T0200,17.780529,0.0,57.0,3.7064266,119.054596
20220809T0300,16.940529,0.0,60.0,2.7416782,113.19859
20220809T0400,16.20053,0.0,62.0,1.1384199,108.434944
20220809T0500,15.710529,0.0,65.0,0.8049845,243.43495
20220809T0600,15.320529,0.0,67.0,2.9024127,277.125
20220809T0700,16.500528,0.0,61.0,5.0142193,291.0375
20220809T0800,18.190529,0.0,55.0,5.00128,300.25644
20220809T0900,20.06053,0.0,49.0,4.198285,329.03625
20220809T1000,22.520529,0.0,43.0,3.7585104,16.69925
20220809T1100,25.73053,0.0,40.0,8.825508,78.231705
20220809T1200,28.31053,0.0,32.0,17.651016,78.231705
20220809T1300,29.22053,0.0,31.0,19.852295,85.84035
20220809T1400,29.73053,0.0,30.0,20.211363,85.91438
20220809T1500,29.990528,0.0,30.0,20.523155,88.99491
20220809T1600,29.95053,0.0,30.0,20.519999,89.99999
20220809T1700,29.660528,0.0,29.0,20.880001,89.99999
20220809T1800,29.14053,0.0,30.0,19.08,89.99999
20220809T1900,28.21053,0.0,31.0,14.04,89.99999
20220809T2000,26.280529,0.0,37.0,12.245294,88.315315
20220809T2100,23.990528,0.0,44.0,11.159999,89.99999
20220809T2200,21.750528,0.0,48.0,9.47012,98.74616
20220809T2300,20.22053,0.0,54.0,7.754637,111.80141
20220810T0000,18.82053,0.0,58.0,6.9247384,117.89726
20220810T0100,17.610529,0.0,61.0,4.39436,124.99202
20220810T0200,16.72053,0.0,63.0,1.609969,153.43495
20220810T0300,16.05053,0.0,65.0,2.5455842,261.8699
20220810T0400,15.690529,0.0,65.0,4.379589,260.5377
20220810T0500,15.3005295,0.0,65.0,4.6800003,247.38014
20220810T0600,15.3005295,0.0,65.0,5.1544156,257.90524
20220810T0700,16.54053,0.0,62.0,4.73506,278.74615
20220810T0800,17.680529,0.0,58.0,3.0547013,315.0
20220810T0900,19.520529,0.0,53.0,3.671294,11.309921
20220810T1000,23.260529,0.0,45.0,13.084402,82.092834
20220810T1100,27.010529,0.0,33.0,25.683926,84.369316
20220810T1200,28.030529,0.0,30.0,24.933735,85.03026
20220810T1300,28.580528,0.0,31.0,24.50381,87.473885
20220810T1400,29.23053,0.0,30.0,23.803596,86.53177
20220810T1500,29.500528,0.0,29.0,22.68,89.99999
20220810T1600,29.37053,0.0,29.0,21.96295,90.939186
20220810T1700,29.030529,0.0,30.0,20.892412,91.97493
20220810T1800,28.45053,0.0,30.0,18.416384,94.4846
20220810T1900,27.500528,0.0,33.0,13.698934,93.01279
20220810T2000,25.680529,0.0,39.0,12.620554,93.27049
20220810T2100,23.45053,0.0,46.0,11.542478,93.576324
20220810T2200,21.05053,0.0,51.0,9.885262,100.49147
20220810T2300,19.420528,0.0,56.0,6.763786,115.20112
20220811T0000,18.06053,0.0,60.0,2.5455842,135.0
20220811T0100,17.04053,0.0,62.0,1.4399999,180.0
20220811T0200,16.270529,0.0,62.0,1.484318,194.03624
20220811T0300,15.720529,0.0,62.0,2.0991426,210.96376
20220811T0400,15.3005295,0.0,61.0,3.7064266,209.05461
20220811T0500,14.830529,0.0,61.0,4.3498964,204.44395
20220811T0600,14.700529,0.0,62.0,5.0142193,201.0375
20220811T0700,16.010529,0.0,59.0,1.8,180.0
20220811T0800,17.930529,0.0,55.0,3.319036,102.52881
20220811T0900,20.45053,0.0,52.0,5.8048253,82.874985
20220811T1000,23.000528,0.0,48.0,6.9247384,62.102737
20220811T1100,25.23053,0.0,45.0,7.10031,59.534447
20220811T1200,27.30053,0.0,42.0,9.746631,85.7636
20220811T1300,28.250528,0.0,36.0,9.726665,92.12109
20220811T1400,29.14053,0.0,33.0,11.367109,100.954056
20220811T1500,29.62053,0.0,32.0,10.948973,99.46232
20220811T1600,29.73053,0.0,32.0,9.0645685,96.84277
20220811T1700,29.600529,0.0,33.0,9.0,106.2602
20220811T1800,29.260529,0.0,34.0,9.983106,115.64101
20220811T1900,28.38053,0.0,38.0,10.1887,122.00538
20220811T2000,26.690529,0.0,42.0,10.1887,122.00538
20220811T2100,24.990528,0.0,46.0,8.089993,110.854454
20220811T2200,23.170528,0.0,52.0,7.9932976,82.23483
20220811T2300,21.090528,0.0,59.0,8.707238,97.125015
20220812T0000,20.39053,0.0,56.0,10.315115,119.248825
20220812T0100,19.190529,0.0,56.0,10.948973,117.40757
20220812T0200,17.87053,0.0,58.0,8.891343,121.759476
20220812T0300,16.430529,0.0,63.0,5.692099,124.69515
20220812T0400,15.430529,0.0,66.0,2.5455842,135.0
20220812T0500,14.850529,0.0,68.0,0.8049845,153.43495
20220812T0600,14.810529,0.0,67.0,1.8,180.0
20220812T0700,16.06053,0.0,61.0,0.35999998,360.0
20220812T0800,17.54053,0.0,57.0,1.9386592,338.1986
20220812T0900,19.760529,0.0,53.0,4.3498964,24.443954
20220812T1000,24.180529,0.0,39.0,17.673029,86.49647
20220812T1100,26.14053,0.0,29.0,24.842607,89.169685
20220812T1200,27.04053,0.0,28.0,23.770906,88.26429
20220812T1300,27.89053,0.0,29.0,20.892412,91.97493
20220812T1400,28.350529,0.0,29.0,19.813087,92.08256
20220812T1500,28.590528,0.0,28.0,19.469976,93.179825
20220812T1600,28.57053,0.0,28.0,20.364674,98.1301
20220812T1700,28.22053,0.0,28.0,21.915693,104.26451
20220812T1800,27.48053,0.0,29.0,20.948164,109.05771
20220812T1900,26.45053,0.0,30.0,16.854767,109.9831
20220812T2000,24.87053,0.0,35.0,12.313893,105.25512
20220812T2100,22.70053,0.0,44.0,12.181625,108.9704
20220812T2200,20.62053,0.0,51.0,12.245293,114.30454
20220812T2300,19.07053,0.0,54.0,12.55879,117.29957
20220813T0000,17.940529,0.0,56.0,12.413477,119.53878
20220813T0100,17.04053,0.0,59.0,11.983188,122.73523
20220813T0200,16.180529,0.0,61.0,9.585739,124.28687
20220813T0300,14.5505295,0.0,67.0,4.39436,124.99202
20220813T0400,13.700529,0.0,70.0,2.16,180.0
20220813T0500,13.410529,0.0,70.0,1.484318,165.96376
20220813T0600,13.480529,0.0,70.0,1.8,180.0
20220813T0700,14.720529,0.0,65.0,0.0,180.0
20220813T0800,16.39053,0.0,60.0,1.609969,26.565033
20220813T0900,18.830528,0.0,54.0,3.8268526,48.81407
20220813T1000,22.110529,0.0,48.0,9.904906,70.90651
20220813T1100,25.340528,0.0,36.0,20.163212,91.023026
20220813T1200,26.55053,0.0,34.0,20.163212,91.023026
20220813T1300,27.88053,0.0,32.0,15.328561,99.46232
20220813T1400,28.63053,0.0,30.0,15.683776,99.24611
20220813T1500,29.030529,0.0,30.0,15.725037,105.9454
20220813T1600,29.090528,0.0,30.0,16.62249,107.650116
20220813T1700,28.90053,0.0,31.0,16.965895,107.281494
20220813T1800,28.39053,0.0,32.0,16.311613,112.036224
20220813T1900,27.46053,0.0,34.0,13.049689,114.44395
20220813T2000,25.73053,0.0,39.0,10.990322,121.6075
20220813T2100,23.280529,0.0,46.0,8.714677,141.70984
20220813T2200,21.29053,0.0,49.0,7.145796,139.08562
20220813T2300,19.830528,0.0,52.0,7.4128532,119.054596
20220814T0000,18.37053,0.0,58.0,6.638072,130.60129
20220814T0100,17.530529,0.0,61.0,7.928177,129.47246
20220814T0200,17.020529,0.0,60.0,7.6367526,135.0
20220814T0300,16.20053,0.0,59.0,8.217153,118.81079
20220814T0400,15.210529,0.0,60.0,8.4963045,126.38435
20220814T0500,14.600529,0.0,60.0,10.630672,118.30075
20220814T0600,14.250529,0.0,62.0,12.287555,121.82744
20220814T0700,17.07053,0.0,58.0,15.646544,113.02549
20220814T0800,19.830528,0.0,55.0,17.782688,111.37062
20220814T0900,23.05053,0.0,47.0,17.309973,106.92751
20220814T1000,25.82053,0.0,39.0,12.313893,105.25512
20220814T1100,27.72053,0.0,34.0,5.771239,93.576324
20220814T1200,29.030529,0.0,31.0,5.771239,93.576324
20220814T1300,29.350529,0.0,37.0,1.4399999,360.0
20220814T1400,30.190529,0.0,37.0,9.0645685,263.15723
20220814T1500,29.100529,0.0,35.0,24.975283,254.96219
20220814T1600,28.850529,0.0,42.0,22.91026,261.8699
20220814T1700,25.590528,0.0,54.0,28.496904,273.6215
20220814T1800,24.70053,0.0,56.0,25.764534,277.2243
20220814T1900,22.55053,0.0,67.0,25.6233,274.02826
20220814T2000,20.860529,0.0,74.0,18.36353,271.12332
20220814T2100,19.770529,0.1,78.0,8.669949,265.23636
20220814T2200,19.600529,0.0,78.0,2.7416782,113.19859
20220814T2300,19.250528,0.0,81.0,4.829907,116.56505
20220815T0000,18.420528,0.0,86.0,6.489992,123.69006
20220815T0100,17.57053,0.0,89.0,7.386582,133.02505
20220815T0200,16.48053,0.0,93.0,8.942214,130.1009
20220815T0300,16.740528,0.0,81.0,9.085988,123.69006
20220815T0400,16.39053,0.0,76.0,8.217153,118.81079
20220815T0500,16.110529,0.0,79.0,10.495713,120.96376
20220815T0600,16.430529,0.0,74.0,9.931042,133.53119
20220815T0700,17.100529,0.0,78.0,7.9932966,125.83765
20220815T0800,20.63053,0.0,66.0,7.42159,140.90614
20220815T0900,23.580528,0.0,56.0,5.506941,258.69006
20220815T1000,23.72053,0.0,53.0,10.739833,256.42957
20220815T1100,23.850529,0.0,51.0,10.24578,251.56506
20220815T1200,23.98053,0.0,50.0,12.599999,270.0
20220815T1300,25.20053,0.0,45.0,13.441071,277.69604
20220815T1400,24.780529,0.0,46.0,15.119999,270.0
20220815T1500,24.82053,0.0,45.0,9.826088,241.55707
20220815T1600,24.72053,0.1,44.0,9.290511,215.53769
20220815T1700,24.55053,0.3,45.0,8.4963045,216.38435
20220815T1800,24.260529,0.2,46.0,10.948973,226.33223
20220815T1900,23.590528,0.2,50.0,9.178235,258.69006
20220815T2000,21.930529,0.0,58.0,7.8954163,294.22775
20220815T2100,20.690529,0.0,63.0,4.1046314,285.25513
20220815T2200,19.910528,0.0,66.0,2.5455842,225.0
20220815T2300,19.610529,0.0,69.0,4.6938257,147.52881
20220816T0000,19.39053,0.0,70.0,6.9153743,128.6598
20220816T0100,19.21053,0.0,71.0,7.5685663,115.34617
20220816T0200,18.65053,0.0,73.0,8.854829,116.56505
20220816T0300,18.32053,0.0,71.0,9.19939,120.57922
20220816T0400,17.580528,0.0,68.0,9.290511,125.537674
20220816T0500,16.79053,0.0,70.0,10.00256,120.25643
20220816T0600,16.54053,0.0,72.0,9.826088,118.442924
20220816T0700,17.520529,0.0,70.0,9.028754,113.498566
20220816T0800,20.580528,0.0,63.0,12.768586,111.50143
20220816T0900,23.62053,0.0,55.0,15.315873,113.55226
20220816T1000,25.81053,0.0,44.0,15.137133,115.34617
20220816T1100,27.520529,0.0,38.0,13.397612,120.69972
20220816T1200,28.88053,0.0,33.0,10.883676,124.2157
20220816T1300,28.39053,0.0,36.0,7.42159,104.03624
20220816T1400,29.39053,0.0,34.0,8.473393,102.26477
20220816T1500,29.96053,0.0,32.0,8.12197,102.80426
20220816T1600,30.22053,0.0,31.0,8.905908,104.03624
20220816T1700,30.21053,0.0,32.0,9.107359,108.434944
20220816T1800,29.930529,0.0,33.0,10.483357,105.9454
20220816T1900,29.240528,0.0,35.0,10.041354,104.534454
20220816T2000,27.240528,0.0,42.0,11.019764,128.36748
20220816T2100,24.100529,0.0,51.0,9.793059,143.97263
20220816T2200,22.270529,0.0,56.0,7.928177,140.52754
20220816T2300,20.70053,0.0,60.0,6.489992,146.30994
20220817T0000,19.850529,0.0,64.0,6.8777895,137.1211
20220817T0100,19.80053,0.0,60.0,8.404285,133.26428
20220817T0200,19.46053,0.0,60.0,8.287822,124.38034
20220817T0300,19.030529,0.0,62.0,6.439876,116.56505
20220817T0400,18.56053,0.0,64.0,9.339208,117.55281
20220817T0500,18.240528,0.0,64.0,10.383987,123.69006
20220817T0600,18.420528,0.0,63.0,10.086427,124.82449
20220817T0700,20.020529,0.0,60.0,9.0,126.869896
20220817T0800,23.07053,0.0,50.0,10.163227,112.9321
20220817T0900,25.32053,0.0,45.0,9.793058,107.10272
20220817T1000,27.04053,0.0,42.0,6.519877,96.34019
20220817T1100,28.110529,0.0,41.0,4.6938252,94.398705
20220817T1200,29.190529,0.0,39.0,3.96,89.99999
20220817T1300,30.530529,0.0,33.0,14.512064,97.125015
20220817T1400,31.14053,0.0,31.0,13.32,89.99999
20220817T1500,31.500528,0.0,31.0,9.605998,77.00538
20220817T1600,30.920528,0.0,32.0,3.96,360.0
20220817T1700,29.46053,1.5,37.0,14.336861,308.88452
20220817T1800,25.37053,0.9,58.0,18.775301,274.3987
20220817T1900,25.030529,0.0,55.0,7.9526596,275.19443
20220817T2000,24.010529,0.5,66.0,4.510787,118.61046
20220817T2100,22.600529,0.0,76.0,4.0249224,63.43495
20220817T2200,20.72053,1.1,81.0,3.5455887,23.962494
20220817T2300,19.600529,3.6,90.0,4.896529,287.10272
20220818T0000,19.13053,3.7,91.0,11.966953,276.91122
20220818T0100,18.990528,0.8,89.0,12.599999,270.0
20220818T0200,18.88053,1.0,90.0,13.779114,289.85522
20220818T0300,18.680529,0.0,87.0,12.620554,273.2705
20220818T0400,18.340528,0.1,85.0,11.928989,264.80557
20220818T0500,18.21053,0.0,84.0,9.178235,258.69006
20220818T0600,18.21053,0.0,83.0,6.849467,266.9872
20220818T0700,18.760529,0.0,81.0,6.151683,290.55603
20220818T0800,19.46053,0.0,77.0,2.2768397,251.56506
20220818T0900,20.770529,0.0,73.0,7.42159,337.16635
20220818T1000,20.71053,0.0,74.0,9.6932955,344.93152
20220818T1100,21.56053,0.0,69.0,11.4862,327.80426
20220818T1200,21.88053,0.0,67.0,13.570615,338.1986
20220818T1300,20.240528,0.0,80.0,11.304229,322.76517
20220818T1400,20.82053,0.0,75.0,9.686609,318.01282
20220818T1500,21.180529,0.0,72.0,10.383987,303.69006
20220818T1600,21.600529,0.0,70.0,12.387348,305.5377
20220818T1700,21.31053,0.0,72.0,10.630672,298.30078
20220818T1800,20.930529,0.1,76.0,10.308831,282.09476
20220818T1900,20.30053,1.1,83.0,11.966954,285.70865
20220818T2000,19.47053,0.4,87.0,12.181624,304.1597
20220818T2100,18.930529,1.0,92.0,6.696387,306.25385
20220818T2200,18.54053,0.7,93.0,7.5942073,275.44034
20220818T2300,18.31053,0.7,93.0,10.739833,283.57043
20220819T0000,17.97053,0.4,94.0,11.885453,271.73572
20220819T0100,17.610529,1.7,93.0,14.044615,271.4688
20220819T0200,17.510529,2.0,92.0,14.205182,261.25385
20220819T0300,17.410528,1.0,90.0,17.015474,263.92755
20220819T0400,17.46053,0.3,86.0,19.70815,279.46234
20220819T0500,17.22053,0.0,86.0,15.893093,283.0919
20220819T0600,17.190529,0.0,87.0,16.167967,281.56012
20220819T0700,17.680529,0.0,86.0,17.163355,279.6599
20220819T0800,18.670528,0.0,84.0,18.430452,282.4074
20220819T0900,20.690529,0.0,77.0,17.22742,296.0296
20220819T1000,22.340528,0.0,68.0,17.283749,305.67642
20220819T1100,24.260529,0.0,59.0,18.35647,318.17984
20220819T1200,23.98053,0.0,56.0,18.11841,310.97174
20220819T1300,22.23053,0.2,66.0,14.345898,287.52557
20220819T1400,22.280529,0.2,65.0,12.864649,287.92792
20220819T1500,22.440529,0.1,64.0,8.825508,281.7683
20220819T1600,23.72053,0.1,60.0,9.114471,260.90973
20220819T1700,23.430529,0.1,60.0,14.689589,252.89728
20220819T1800,23.430529,0.0,62.0,18.089775,238.8407
20220819T1900,21.81053,0.0,69.0,18.59845,222.64671
20220819T2000,20.760529,0.0,71.0,17.884428,229.8991
20220819T2100,20.15053,0.0,71.0,14.8257065,240.9454
20220819T2200,19.250528,0.0,75.0,12.0694,252.64598
20220819T2300,18.840528,0.0,74.0,9.227524,249.44395
20220820T0000,18.12053,0.0,75.0,8.669949,221.63354
20220820T0100,18.79053,0.0,74.0,6.638072,229.39871
20220820T0200,18.590528,0.1,80.0,6.1094027,225.0
20220820T0300,18.260529,0.0,84.0,5.692099,214.69516
20220820T0400,18.48053,0.0,84.0,5.315336,241.69925
20220820T0500,18.000528,0.4,88.0,6.12,270.0
20220820T0600,17.20053,8.8,95.0,9.47012,261.25385
20220820T0700,18.21053,1.4,90.0,17.551615,295.5139
20220820T0800,18.670528,0.0,87.0,10.805998,299.98163
20220820T0900,20.100529,0.0,77.0,8.404285,313.26428
20220820T1000,20.55053,0.0,73.0,8.4963045,306.38437
20220820T1100,20.62053,0.1,72.0,10.00256,300.25644
20220820T1200,21.62053,0.0,67.0,9.227524,290.55603
20220820T1300,21.340528,0.0,70.0,10.594036,279.7824
20220820T1400,22.110529,0.0,66.0,7.92,270.0
20220820T1500,23.98053,0.0,56.0,7.208994,267.1376
20220820T1600,24.440529,0.0,52.0,9.0,270.0
20220820T1700,24.350529,0.0,51.0,9.007196,267.7094
20220820T1800,24.100529,0.0,51.0,7.8625183,254.0546
20220820T1900,23.37053,0.0,54.0,5.8048253,240.25513
20220820T2000,22.22053,0.0,59.0,6.0347,197.35403
20220820T2100,20.64053,0.0,65.0,7.208994,182.86241
20220820T2200,19.770529,0.0,66.0,5.771239,176.42366
20220820T2300,18.920528,0.0,70.0,5.5887027,165.06857
20220821T0000,18.21053,0.0,72.0,5.4833565,156.8014
20220821T0100,18.05053,0.0,72.0,5.3999996,143.1301
20220821T0200,17.57053,0.0,74.0,4.6102495,128.6598
20220821T0300,16.95053,0.0,77.0,5.634891,116.56505
20220821T0400,16.360529,0.0,79.0,5.0142193,111.03751
20220821T0500,15.620529,0.0,81.0,4.6800003,112.61986
20220821T0600,15.310529,0.0,82.0,4.6938257,122.47119
20220821T0700,16.260529,0.0,80.0,4.3498964,114.44395
20220821T0800,18.160528,0.0,76.0,4.73506,98.74616
20220821T0900,20.15053,0.0,72.0,4.6938252,94.398705
20220821T1000,22.280529,0.0,63.0,2.16,89.99999
20220821T1100,23.62053,0.0,53.0,2.3051248,38.659805
20220821T1200,24.71053,0.0,44.0,2.8116899,39.805573
20220821T1300,24.830528,0.0,47.0,5.8048253,60.25511
20220821T1400,25.500528,0.0,45.0,4.8433046,48.01277
20220821T1500,25.98053,0.0,42.0,4.198285,30.963745
20220821T1600,26.21053,0.0,40.0,3.8773184,21.801407
20220821T1700,26.160528,0.0,40.0,3.0758414,20.556046
20220821T1800,25.850529,0.0,40.0,1.4399999,360.0
20220821T1900,25.240528,0.0,42.0,1.08,270.0
20220821T2000,24.37053,0.0,45.0,2.6208394,254.0546
20220821T2100,22.96053,0.0,53.0,4.6938257,237.52881
20220821T2200,21.170528,0.0,60.0,5.3999996,216.8699
20220821T2300,20.45053,0.0,62.0,4.3349743,184.76364
20220822T0000,19.73053,0.0,63.0,3.671294,168.69006
20220822T0100,19.430529,0.0,63.0,2.5455842,171.8699
20220822T0200,18.990528,0.0,63.0,2.5455842,171.8699
20220822T0300,18.430529,0.0,64.0,3.6,143.1301
20220822T0400,18.080528,0.0,64.0,5.1165614,129.2894
20220822T0500,17.48053,0.0,68.0,5.495161,121.6075
20220822T0600,17.100529,0.0,71.0,5.8048253,119.74488
20220822T0700,17.740528,0.0,72.0,4.5536795,108.434944
20220822T0800,19.73053,0.0,65.0,5.95906,115.01689
20220822T0900,22.14053,0.0,54.0,6.763786,115.20112
20220822T1000,24.14053,0.0,47.0,7.0911775,113.96249
20220822T1100,25.360529,0.0,42.0,7.42159,104.03624
20220822T1200,26.22053,0.0,38.0,6.162207,83.29016
20220822T1300,26.020529,0.0,41.0,7.5599995,89.99999
20220822T1400,26.64053,0.0,38.0,9.028754,85.42608
20220822T1500,26.97053,0.0,37.0,8.759178,80.537674
20220822T1600,26.940529,0.0,38.0,6.830519,71.56504
20220822T1700,26.760529,0.0,39.0,6.0347,72.64597
20220822T1800,26.440529,0.0,39.0,5.3999996,89.99999
20220822T1900,25.80053,0.0,39.0,5.6002855,135.0
20220822T2000,24.48053,0.0,46.0,7.24486,153.43495
20220822T2100,22.260529,0.0,54.0,8.049845,169.69516
20220822T2200,20.79053,0.0,55.0,6.489992,176.82018
20220822T2300,19.940529,0.0,57.0,4.6938252,175.60129
20220823T0000,19.490528,0.0,57.0,3.5455887,156.0375
20220823T0100,19.170528,0.0,57.0,4.072935,135.0
20220823T0200,18.850529,0.0,59.0,4.6102495,141.34018
20220823T0300,18.48053,0.0,60.0,4.5820518,135.0
20220823T0400,18.04053,0.0,62.0,4.39436,124.99202
20220823T0500,17.63053,0.0,63.0,5.3999996,126.869896
20220823T0600,17.420528,0.0,64.0,5.904439,127.56859
20220823T0700,17.840528,0.0,65.0,5.95906,115.01689
20220823T0800,20.010529,0.0,60.0,9.178235,115.55997
20220823T0900,22.760529,0.0,54.0,11.592895,115.76932
20220823T1000,24.780529,0.0,45.0,12.879752,116.56505
20220823T1100,25.930529,0.0,40.0,12.979984,109.44003
20220823T1200,26.82053,0.0,38.0,13.138765,99.46232
20220823T1300,27.600529,0.0,36.0,11.885453,91.7357
20220823T1400,28.100529,0.0,35.0,11.879999,89.99999
20220823T1500,28.31053,0.0,36.0,10.799999,89.99999
20220823T1600,28.330528,0.0,37.0,9.72,89.99999
20220823T1700,28.15053,0.0,37.0,10.308831,102.09476
20220823T1800,27.63053,0.0,36.0,11.923557,118.88658
20220823T1900,26.54053,0.0,37.0,11.246759,129.80557
20220823T2000,24.87053,0.0,43.0,10.703569,137.72632
20220823T2100,23.05053,0.0,47.0,10.296251,143.53076
20220823T2200,21.420528,0.0,52.0,9.793059,143.97263
20220823T2300,20.110529,0.0,57.0,9.686609,138.01279
20220824T0000,19.030529,0.0,60.0,7.6367526,135.0
20220824T0100,18.32053,0.0,62.0,8.435069,129.80557
20220824T0200,17.940529,0.0,62.0,9.178235,131.82016
20220824T0300,17.930529,0.0,61.0,9.504272,127.30394
20220824T0400,17.740528,0.0,62.0,10.883676,124.2157
20220824T0500,17.12053,0.0,64.0,11.4862,122.19573
20220824T0600,16.65053,0.0,65.0,11.384198,124.69515
20220824T0700,17.80053,0.0,62.0,10.383987,123.69006
20220824T0800,19.920528,0.0,56.0,10.464797,116.56505
20220824T0900,22.21053,0.0,51.0,10.829958,111.44774
20220824T1000,24.360529,0.0,46.0,9.779817,96.34019
20220824T1100,26.270529,0.0,42.0,10.823973,86.18592
20220824T1200,27.740528,0.0,36.0,12.959999,89.99999
20220824T1300,28.600529,0.0,33.0,15.328561,99.46232
20220824T1400,29.260529,0.0,32.0,15.484185,107.59242
20220824T1500,29.490528,0.0,32.0,17.114204,112.249016
20220824T1600,29.45053,0.0,31.0,17.58481,112.89055
20220824T1700,29.04053,0.0,32.0,18.03237,116.05349
20220824T1800,28.30053,0.0,35.0,16.610792,119.898895
20220824T1900,27.110529,0.0,39.0,13.217443,119.35774
20220824T2000,25.240528,0.0,47.0,10.990322,121.6075
20220824T2100,23.280529,0.0,54.0,9.085988,123.69006
20220824T2200,21.46053,0.0,59.0,8.435069,129.80557
20220824T2300,20.330528,0.0,61.0,7.6367526,135.0
20220825T0000,19.48053,0.0,63.0,6.9153743,128.6598
20220825T0100,19.090528,0.0,64.0,6.989936,124.508514
20220825T0200,19.240528,0.0,64.0,7.9932966,125.83765
20220825T0300,19.240528,0.0,64.0,6.989936,124.508514
20220825T0400,18.55053,0.0,66.0,5.634891,116.56505
20220825T0500,17.81053,0.0,69.0,5.4833565,113.19859
20220825T0600,17.32053,0.0,70.0,6.28713,113.62937
20220825T0700,17.990528,0.0,69.0,6.439876,116.56505
